"glotto";"language name";"latitude";"longitude";"comment";"Source";"author";"title";"publication";"publisher";"school";"address";"year";"edition";"entryType";"booktitle";"editor";"link";"date of entry";"link to source";"family";"Kinship";"Pronouns";"ISO";"Classification";"location";"marriage_rule"
"wask1241";"Waskia";145,95751;-4,60376;;"Ross. 2014. Personal communication to Nick Evans, April 2014.";"Ross";" Personal communication to Nick Evans, April 2014";2014;;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Madang > Unclassified Madang > Kowan > wask1241";;
"naka1262";"Nakanai";150,81263;-5,50082;;"Johnston, Ray. Personal communication.";"Johnston, Ray";;" Personal communication";;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Western Oceanic linkage > Meso Melanesian linkage > Willaumez linkage > Nakanai-Meramera > naka1262";;
"mand1415";"Mandarin";107,49867;37,20484;;"Hyslop, G. 2014. Personal communication.";"Hyslop, G";" Personal communication";2014;;;;;;;;;;;;;;;;"Sino-Tibetan > Sinitic > Classical-Middle-Modern Sinitic > Middle-Modern Sinitic > Northern Chinese > Mandarinic > mand1415";;
"zyud1238";"Awiakay";"no longitude";"no latitude";;"Hoenigman, D. 2014. Personal communication.";"Hoenigman, D";" Personal communication";2014;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
"hind1269";"Hindi";80,40519;25,77227;"There are 3 sets of 2nd person pronouns which differ in terms of formality, aspect, register.";"Hyslop, G. 2014. Personal communication.";"Hyslop, G";" Personal communication";2014;;;;;;;;;;;;;;;;"Indo-European > Indo-Iranian > Indo-Aryan > Indo-Aryan Central zone > Subcontinental Central Indo-Aryan > Western Hindi > Hindustani > hind1269";;
"dzon1239";"Dzongkha";89,73722;27,48473;;"Hyslop, G. 2014. Personal communication.";"Hyslop, G";" Personal communication";2014;;;;;;;;;;;;;;;;"Sino-Tibetan > Bodic > Bodish > Old-Modern Tibetan > Tibetic > Southern Tibetic > Dzongkhic > Nuclear Dzongkhic > dzon1239";;
"kurt1248";"Kurtöp";91,00441;27,77672;;"Hyslop, G. 2014. Personal communication.";"Hyslop, G";" Personal communication";2014;;;;;;;;;;;;;;;;"Sino-Tibetan > Bodic > Bodish > Tshangla-East Bodish > East Bodish > Mainstream East Bodish > Phobjib-Chali-Bumthangic > Chali-Bumthangic > Bumthangic > kurt1248";;
"lele1267";"Lelepa";168,21118;-17,60204;;"Legrampe. 2014. Personal Communication.";"Legrampe";" Personal Communication";2014;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Epi-Efate > Efate > North Efatic > lele1267";;
"stan1318";"Standard Arabic ";40,79884;23,70631;"Please note, 'H' is used in place of the IPA symbol for the voicelss, pharyngeal fricative while ':' is used in place of the IPA length symbol.    In addition, all entries in the paradigm do not decline for case except of the 3sgM O and Poss suffix, which may be followed by the indefinite case suffixes as described by Ryding (2005). ";"Ryding, Karin C. 2005. A Reference Grammar of Modern Standard Arabic. Cambridge: Cambridge University Press. ";"Ryding, Karin C";" A Reference Grammar of Modern Standard Arabic";2005;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > stan1318";;
"ingu1240";"Ingush";44,36916;43,03538;"Transcription system still needs tidying up, for the moment the romanisation system on p. 16ff is used pending addition of special phonetic symbols to entry keyboard";"Nichols, Johanna. 2011. Ingush Grammar. Berkeley: University of California Press.";"Nichols, Johanna";" Ingush Grammar";2011;;;;;;;;;;;;;;;;"Nakh-Daghestanian > Nakh > Chechen-Ingush > ingu1240";;
"chad1249";"Chadian Spoken Arabic ";19,14824;14,79097;"Free form O pronouns occur very rarely and only in written texts (Owens 1993:83). Given that Owens (1993) does not report observing these forms directly, bound forms are listed below. Additionally, although not directly reflected in his transliteration, coronal stops are stated by Owen to be dental and are written as such below (Owens 1993:19). ";"Owens, Jonathan. 1993. A Grammar of Nigerian Arabic. Wiesbaden: Harrassowitz Verlag.";"Owens, Jonathan";" A Grammar of Nigerian Arabic";1993;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > Egyptic Arabic > Egypto-Sudanic Arabic > Sudanese-Chadian Arabic > chad1249";;
"ende1246";"Ende";121,55303;-8,75223;;"Evans, Nick. 2014. Field notes.";"Evans, Nick";" Field notes";2014;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Central Malayo-Polynesian > Flores-Sumba-Hawu > Flores Barat > Ngada-Lio-Paluqe > Ngada-Lio > Ende-Lio > ende1246";;
"darg1241";"Dargwa";47,201;42,61362;"According to Sumbatova and Mutalov (2003:36-7) a range of five demonstrative pronouns are used in place of third person personal pronouns which are absent in the language. Only one representative of these, 'it' meaning 'that/those (of the side or undifferentiated)' (Sumbatova and Mutalov 2003:37), is listed below. All forms listed are also given in the system of transcription adopted by Sumbatova and Mutalov (2003:2-8). ";"Sumbatova, Nina R. and Rasul O. Mutalov. 2003. A Grammar of Icari Dargwa. Munich: LINCOM Europa. ";"Sumbatova, Nina R";" Mutalov";" and Rasul O";;;;;;;;;;;;;;;;"Nakh-Daghestanian > Daghestanian > Dargwic > darg1241";;
"nucl1301";"Turkish";33,38079;39,21728;;"Göksel, Aslɪ and Celia Kerslake. 2005. Turkish: A Comprehensive Grammar. London: Routledge.";"Göksel, Aslɪ and Celia Kerslake";" Turkish: A Comprehensive Grammar";2005;;;;;;;;;;;;;;;;"Turkic > Common Turkic > Oghuz > Nuclear Oghuz > West Oghuz > nucl1301";;
"ango1258";"Angolar";6,58305;0,10241;"The first person singular A, S and O pronoun listed is described as being in free variation with the forms /m, ŋ, ∅, am/ (Lorenzino 1998:144). Alternate forms for other pronouns are described in the notes for each entry. All possessive pronouns are formed through regular addition of the prefix /di-/, as such all patterns of variation observed in relation to the A, S and O forms also occur in the possessive forms (Lorenzino 1998:142-3). In addition to the forms listed below, the language also possesses an unmarked, impersonal pronoun /a/, meaning 'one, somebody', which can be used in both the singular and plural (Lorenzino 1998:150-5).";"Lorenzino, Gerardo A. 1998. The Angolar Creole Portuguese of São Tomé: Its Grammar and Sociolinguistic History. Munich: Lincom Europa. ";"Lorenzino, Gerardo A";" The Angolar Creole Portuguese of São Tomé: Its Grammar and Sociolinguistic History";1998;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Lower Guinea Portuguese > ango1258";;
"west2369";"Persian (Farsi)";55,29211;32,49371;"When functioning as possessives, the pronouns listed occur immediately following the possessed noun phrase in an 'ezafe' construction as described by Mahootian (1997). ";"Mahootian, Shahzad. 1997. Persian. London: Routledge. ";"Mahootian, Shahzad";" Persian";1997;;;;;;;;;;;;;;;;"Indo-European > Indo-Iranian > Iranian > Southwestern Iranian > Middle-Modern Persian > Modern Southwestern Iranian > Farsic-Caucasian Tat > Farsic > west2369";;
"nige1257";"Nigerian Pidgin";4,21068;9,65873;;"Faraclas, Nicholas G. 1996. Nigerian Pidgin. London: Routledge. ";"Faraclas, Nicholas G";" Nigerian Pidgin";1996;;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Guinea Coast Creole English > West African Creole English > Nigeria-Cameroon Creole English > nige1257";;
"moro1292";"Moroccan Arabic";-7,38284;32,06172;"As noted in the comments to the relevant entries, the language possesses distinct second and third person masculine and feminine singular pronouns (Harrell 1962:134). In addition the second person, singular, gender neutral pronoun 'ntina' is also reported to occur (Harrell 1962:134). A gender distinction is not maintained among the other pronouns listed. however.   ";"Harrell, Richard S. 1962. A Short Reference Grammar of Moroccan Arabic. Washington D.C.: Georgetown University Press.";"Harrell, Richard S";" A Short Reference Grammar of Moroccan Arabic";1962;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > North African Arabic > Moroccan-Andalusian Arabic > moro1292";;
"bant1281";"Bantawa";87,04488;27,11374;;"Doornenbal, Marius. 2009. A Grammar of Bantawa. Utrecht: LOT.";"Doornenbal, Marius";" A Grammar of Bantawa";2009;;;;;;;;;;;;;;;;"Sino-Tibetan > Himalayish > Mahakiranti > Kiranti > Central Kiranti > Southern Central Kiranti > Bantawic > bant1281";;
"ndyu1242";"Ndyuka";-54,47555;4,64915;"The language lacks special possessive pronouns, rather personal pronouns occur in the same pre- and post-nominal positions as full nouns and noun phrases indicating possession (Huttar and Huttar 1994:470). Note also that 'en' occurs as the 3sg pronoun in place of 'a' in cleft constructions, as complement of the copular and in emphatic contexts (Huttar and Huttar 1994:458-9). In addition, several regular phonological processes alter the form of many of the pronouns listed. The effects of these processes are described in the comments to each entry.";"Huttar, George L. and Mary L. Huttar. 1994. Ndyuka. London: Routledge. ";"Huttar, George L";" Huttar";" and Mary L";;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Guinea Coast Creole English > Surinamese Creole English > Eastern Maroons > Ndyuka > ndyu1242";;
"egyp1253";"Egyptian Spoken Arabic";31,03491;30,7523;"Free object pronouns only occur where the verb carries the matching object cross-referencing suffix (Gary and Gamal-Elgdin 1984:77). ";"Gary, Judith Olmsted and Saad Gamal-Eldin. 1984. Cairene Egyptian Colloquial Arabic. London: Croom Helm. ";"Gary, Judith Olmsted and Saad Gamal-Eldin";" Cairene Egyptian Colloquial Arabic";1984;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > Egyptic Arabic > Egypto-Sudanic Arabic > egyp1253";;
"koas1236";"Koasati";-92,63862;30,45518;"Free possessive pronouns do not occur in the language (Kimball 1991:432). There are two sets of pronominal prefixes indicating possession, the 'am-' set and the 'ca-' set, that latter of which mainly serves to indicate inalienable possession (Kimball 1991:432ff). The more generally applied 'am-' set is given below. ";"Kimball, Geoffrey D. 1991. Koasati Grammar. Lincoln: University of Nebraska Press. ";"Kimball, Geoffrey D";" Koasati Grammar";1991;;;;;;;;;;;;;;;;"Muskogean > Alabaman-Koasati > koas1236";;
"hebr1245";"Modern Hebrew";35,03289;31,80337;"No independent object or possessive pronouns occur in the language, the suffixes which serve this function are thus included in the paradigm below (Gilnert 1989:52-3). Note also that two sets of possessive suffixes exist, one for singular nouns and the other for plural nouns (Gilnert 1989:30-1). Only the set for singular nouns has been included here. ";"Glinert, Lewis. 1989. The grammar of Modern Hebrew. Cambridge: Cambridge University Press. ";"Glinert, Lewis";" The grammar of Modern Hebrew";1989;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Northwest Semitic > Canaanite > Hebrewic > hebr1245";;
"nort3139";"North Levantine Arabic";36,58612;35,02789;"No independent object and possessive pronouns occur in the language (Cowell 1964:539). The suffixes which serve these functions are listed below. ";"Cowell, Mark W. 1964. A Reference Grammar of Syrian Arabic. Washington D.C.: Georgetown University Press.";"Cowell, Mark W";" A Reference Grammar of Syrian Arabic";1964;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > Levantine Arabic > nort3139";;
"mbug1240";"Mbugu";38,36637;-4,75155;"Inner Mbugu does not differ grammatically from Normal Mbugu but does contain much 'deviant' lexical material of partly Southern Cushitic origin (Mous 2003:1). Mous (2003:1) thus describes Inner Mbugu as a 'parasite of Normal Mbugu'. Please note, it is unclear in Mous (2003) if the object pronouns listed actually serve this function and as such this part of the paradigm is subject to further revision.  Description of non-human pronouns (if there are any) frustratingly absent, though the 3sg given is glossed only as he/she. (-Owen)";"Mous, Maarten. 2003. The Making of a Mixed Language: The case of Ma'a/Mbugu. Amsterdam: John Benjamins.";"Mous, Maarten";" The Making of a Mixed Language: The case of Ma'a/Mbugu";2003;;;;;;;;;;;;;;;;"Mixed Language > Bantu-Cushitic > mbug1240";;
"mbug1240";"Mbugu";38,36637;-4,75155;"non-human pronouns not clearly given (-Owen)";"Mous, Maarten. 2003. The Making of a Mixed Language: The case of Ma'a/Mbugu. Amsterdam: John Benjamins.";"Mous, Maarten";" The Making of a Mixed Language: The case of Ma'a/Mbugu";2003;;;;;;;;;;;;;;;;"Mixed Language > Bantu-Cushitic > mbug1240";;
"abkh1244";"Abkhaz";40,86397;43,2287;"In addition to the third person singular possessive pronouns listed bleow, the form /atʷʼə/ is used for non-human possessors (Hewitt 1979:102).   <j> = IPA [j] (-Owen)";"Hewitt, B. G. 1979. Abkahz. Amsterdam: North-Holland.  ";"Hewitt, B";1979;" G";;;;;;;;;;;;;;;;"Abkhaz-Adyge > Abkhaz-Abaza > abkh1244";;
"sunw1242";"Sunwar";86,2664;27,52064;"The alternate third person A and S forms listed in the comments to the relevant entries in the paradigm below are specific to the Saipu dialect (Borchers 2008:67).";"Borchers, Dörte. 2008. A Grammar of Sunwar: Descriptive Grammar, Paradigms, Texts and Glossary. Boston: Brill. ";"Borchers, Dörte";" A Grammar of Sunwar: Descriptive Grammar, Paradigms, Texts and Glossary";2008;;;;;;;;;;;;;;;;"Sino-Tibetan > Himalayish > Mahakiranti > Kiranti > Western Kiranti > Northwestern Kiranti > sunw1242";;
"basq1248";"Basque";-2,125;42,98714;"The language lacks third person personal pronouns with each of the three demonstrative pronouns capable of being used to serve this function (de Rijk 2007:111). The proximal demonstrative 'hau' is listed in the paradigm below as a substitute for the third person pronouns.  ";"de Rijk, Rudolph P. G. 2008. Standard Basque: A Progressive Grammar. Volume 1: The Grammar. Cambridge: MIT Press.  ";"de Rijk, Rudolph P";2008;" G";;;;;;;;;;;;;;;;"basq1248: no Classification";;
"tsha1245";"Tshangla";91,39715;27,11883;;"Andvik, Eric. 2010. Grammar of Tshangla. Boston: Brill.  ";"Andvik, Eric";" Grammar of Tshangla";2010;;;;;;;;;;;;;;;;"Sino-Tibetan > Bodic > Bodish > Tshangla-East Bodish > Tshanglic > tsha1245";;
"lepc1244";"Lepcha";88,57094;27,34527;;"Plaisier, Heleen. 2007. Grammar of Lepcha. Boston: Brill. ";"Plaisier, Heleen";" Grammar of Lepcha";2007;;;;;;;;;;;;;;;;"Sino-Tibetan > Himalayish > lepc1244";;
"gulf1241";"Gulf Arabic";47,91601;30,20051;"The possessive forms listed below are formed by the attachment of a personal suffix to the stem 'maːl-/maːlat-'. The set of personal suffixes is identical to the set of suffixed object forms listed below except that the 1sg form is '-i' as opposed to '-ni' (Holes 1990:170-1). The form  'maːl-' appears when the possessum is masculine while 'maːlat-' is used with a feminine possessum (Holes 1990:170-1). The forms incorporating 'maːl-' are listed below. In addition to this, an alternative independent possessive form may be constructed by suffixing the above mentioned personal suffixes to the stem 'ħagː-' which does not inflect for the gender of the possessum. Pronominal possession may also be expressed by direct suffixation of the personal suffixes to the possessed noun (Holes 1990:171). ";"Holes, Clive. 1990. Gulf Arabic. London: Routledge. ";"Holes, Clive";" Gulf Arabic";1990;;;;;;;;;;;;;;;;"Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > Arabian Peninsula Arabic > gulf1241";;
"soma1255";"Somali";47,22122;9,27856;"Masculine forms (with final -gu/-ga) given except in third person GEND2 (-Owen)";"Saeed, John. 1999. Somali. Amsterdam: John Benjamins.  ";"Saeed, John";" Somali";1999;;;;;;;;;;;;;;;;"Afro-Asiatic > Cushitic > East Cushitic > Lowland East Cushitic > Southern Lowland East Cushitic > Mainstream Lowland East Cushitic > Omo-Tana > Eastern Omo-Tana > soma1255";;
"tuva1244";"Tuvaluan";178,67846;-7,47862;"Besnier (1999:264) states that case is marked on both nouns and pronouns through a system of prepositions and preposition-like particles. Given that these case marking elements are treated as independent words, the pronoun forms listed below are given without case markers. In addition to this, please note that the possessive pronouns of this language are complex elements constructed out of an article morpheme followed by an affix indicating possessive class (alienable vs. inalienable) which is in turn followed by a reduced personal pronoun suffix (Besnier 1999:399). Only the reduced personal pronoun suffixes are listed below. Free possessive pronouns are marked along several dimensions: the number and person of the possessor, for singular possessors there is a distinction between alienable and inalienable, and there is also a distinction made for whether the possessed is singular indefinite / singular definite / plural indefinite / plural indefinite. The different combination of these variables results in a more complex paradigm than is allowed for here, which is why the original person entering the data entered the bound forms.";"Besnier, Niko. 2000. Tuvaluan. London: Routledge.";"Besnier, Niko";" Tuvaluan";2000;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Central Pacific linkage > Tokelau-Fijian > Polynesian > Nuclear Polynesian > Ellicean > tuva1244";;
